id,cliente_sexo,loja_cidade,produto_produto,produto_valor,cliente_idade,promoção,pg
2838,M,Rio_de_Janeiro,monitor,1500.0,56,0,1
2839,M,Belo_Horizonte,xxx_231a,321.1352,38,0,0
2840,F,Salvador,impressora,700.0,88,1,1
2841,M,Vitória,monitor,1500.0,58,1,1
2842,F,Belo_Horizonte,mouse,20.0,42,0,1
2843,M,Vitória,teclado,30.0,58,0,1
2844,M,Vitória,laptop_básico,2300.0,35,0,0
2845,F,São_Paulo,laptop_básico,2300.0,86,0,1
2846,M,Curitiba,teclado,30.0,78,1,1
2847,F,Brasília,impressora,700.0,85,1,1
2848,M,Rio_de_Janeiro,laptop_básico,2300.0,80,0,0
2849,F,Brasília,laptop_básico,2300.0,69,0,1
2850,M,Rio_de_Janeiro,cadeira,540.0,63,0,0
2851,F,Palmas,laptop_básico,2300.0,43,0,1
2852,F,Salvador,mouse,20.0,55,0,1
2853,F,Rio_de_Janeiro,laptop_básico,2300.0,21,0,1
2854,M,Curitiba,monitor,1500.0,41,1,1
2855,F,Rio_de_Janeiro,xxx_231a,321.1352,85,0,0
2856,M,Palmas,teclado,30.0,85,1,1
2857,M,Palmas,laptop_básico,2300.0,75,1,1
2858,F,Rio_de_Janeiro,carregador,150.0,72,0,0
2859,F,Rio_de_Janeiro,impressora,700.0,75,1,0
2860,F,Salvador,laptop_básico,2300.0,58,1,1
2861,F,Rio_de_Janeiro,monitor,1500.0,68,1,0
2862,F,Rio_de_Janeiro,mouse,20.0,36,0,1
2863,F,Curitiba,mouse,20.0,34,1,1
2864,M,Curitiba,laptop_básico,2300.0,63,1,1
2865,F,Rio_de_Janeiro,laptop_básico,2300.0,48,1,0
2866,F,Curitiba,cadeira,540.0,68,0,1
2867,M,Vitória,laptop_básico,2300.0,82,0,1
2868,F,Santa_Catarina,laptop_básico,2300.0,78,1,1
2869,F,Salvador,cadeira,540.0,34,0,1
2870,M,Curitiba,mouse,20.0,65,1,1
2871,F,Belo_Horizonte,xxx_231a,321.1352,22,1,1
2872,F,Rio_de_Janeiro,teclado,30.0,82,0,0
2873,F,Rio_de_Janeiro,laptop_básico,2300.0,68,0,0
2874,F,Belo_Horizonte,laptop_básico,2300.0,55,0,1
2875,F,Rio_de_Janeiro,teclado,30.0,34,0,0
2876,M,Rio_de_Janeiro,laptop_básico,2300.0,77,1,1
2877,M,Vitória,laptop_básico,2300.0,59,1,1
2878,F,Vitória,laptop_básico,2300.0,26,1,1
2879,F,Brasília,monitor,1500.0,48,1,1
2880,F,Belo_Horizonte,laptop_básico,2300.0,40,1,1
2881,F,Palmas,teclado,30.0,39,1,1
2882,M,Belo_Horizonte,impressora,700.0,45,0,1
2883,F,Rio_de_Janeiro,cadeira,540.0,33,0,0
2884,M,Palmas,laptop_básico,2300.0,84,0,1
2885,M,Recife,laptop_básico,2300.0,61,0,0
2886,F,Curitiba,laptop_básico,2300.0,58,0,1
2887,F,Vitória,laptop_básico,2300.0,45,1,1
2888,F,Vitória,laptop_gamer,5300.0,78,0,0
2889,F,São_Paulo,teclado,30.0,53,0,1
2890,M,Santa_Catarina,laptop_básico,2300.0,82,0,1
2891,F,Rio_de_Janeiro,monitor,1500.0,62,0,0
2892,M,Rio_de_Janeiro,mouse,20.0,82,1,1
2893,M,Belo_Horizonte,teclado,30.0,50,0,0
2894,F,Vitória,cadeira,540.0,60,0,1
2895,M,Rio_de_Janeiro,mesa,860.0,36,1,1
2896,F,Brasília,laptop_básico,2300.0,64,1,1
2897,F,Belo_Horizonte,laptop_básico,2300.0,54,0,1
2898,M,Rio_de_Janeiro,cadeira,540.0,24,1,1
2899,F,São_Paulo,mouse,20.0,58,1,1
2900,M,Rio_de_Janeiro,laptop_básico,2300.0,46,0,0
2901,F,Rio_de_Janeiro,mouse,20.0,62,1,1
2902,F,Santa_Catarina,teclado,30.0,23,1,1
2903,F,Palmas,teclado,30.0,25,1,1
2904,M,Curitiba,teclado,30.0,74,1,1
2905,M,São_Paulo,monitor,1500.0,70,1,1
2906,M,São_Paulo,laptop_básico,2300.0,60,0,1
2907,M,Rio_de_Janeiro,xxx_231a,321.1352,37,0,0
2908,F,Salvador,carregador,150.0,72,0,1
2909,F,Rio_de_Janeiro,mouse,20.0,71,0,0
2910,M,Rio_de_Janeiro,laptop_básico,2300.0,87,1,0
2911,M,Rio_de_Janeiro,laptop_gamer,5300.0,58,1,0
2912,M,Santa_Catarina,laptop_gamer,5300.0,37,0,0
2913,M,Curitiba,laptop_básico,2300.0,24,1,1
2914,M,Belo_Horizonte,laptop_básico,2300.0,21,0,1
2915,M,Curitiba,teclado,30.0,50,1,1
2916,M,São_Paulo,teclado,30.0,34,0,1
2917,F,Rio_de_Janeiro,laptop_básico,2300.0,87,1,0
2918,F,Rio_de_Janeiro,laptop_básico,2300.0,40,0,0
2919,M,Vitória,laptop_básico,2300.0,31,0,0
2920,F,Rio_de_Janeiro,monitor,1500.0,37,1,1
2921,F,Rio_de_Janeiro,laptop_básico,2300.0,39,0,0
2922,M,Belo_Horizonte,mouse,20.0,57,0,1
2923,M,Belo_Horizonte,cadeira,540.0,62,1,1
2924,M,Rio_de_Janeiro,laptop_básico,2300.0,24,1,1
2925,F,Rio_de_Janeiro,laptop_básico,2300.0,46,0,1
2926,M,Rio_de_Janeiro,laptop_básico,2300.0,59,0,0
2927,F,Salvador,monitor,1500.0,62,0,1
2928,F,Brasília,laptop_básico,2300.0,78,1,1
2929,O,Rio_de_Janeiro,monitor,1500.0,50,1,0
2930,M,Brasília,impressora,700.0,66,1,1
2931,F,Vitória,laptop_básico,2300.0,60,1,0
2932,F,Brasília,laptop_básico,2300.0,81,1,1
2933,M,Salvador,mouse,20.0,47,0,1
2934,M,São_Paulo,mesa,860.0,73,1,1
2935,M,Salvador,laptop_básico,2300.0,80,1,1
2936,M,Rio_de_Janeiro,laptop_básico,2300.0,48,0,0
2937,F,Rio_de_Janeiro,laptop_básico,2300.0,23,0,0
2938,M,Rio_de_Janeiro,mesa,860.0,31,0,0
2939,M,Santa_Catarina,mouse,20.0,88,1,1
2940,F,São_Paulo,teclado,30.0,85,1,1
2941,M,Rio_de_Janeiro,laptop_gamer,5300.0,32,1,1
2942,M,Santa_Catarina,teclado,30.0,59,0,1
2943,M,Recife,mesa,860.0,66,0,1
2944,M,São_Paulo,laptop_básico,2300.0,59,1,1
2945,F,Salvador,carregador,150.0,38,0,1
2946,M,Palmas,laptop_básico,2300.0,75,1,1
2947,M,Curitiba,xxx_231a,321.1352,43,0,1
2948,M,Salvador,laptop_básico,2300.0,75,0,1
2949,F,Salvador,laptop_gamer,5300.0,87,1,1
2950,M,São_Paulo,laptop_básico,2300.0,74,0,1
2951,M,Santa_Catarina,laptop_básico,2300.0,85,1,1
2952,M,Palmas,impressora,700.0,69,1,1
2953,M,Rio_de_Janeiro,laptop_básico,2300.0,25,0,0
2954,F,Rio_de_Janeiro,impressora,700.0,22,0,1
2955,M,Brasília,cadeira,540.0,54,1,1
2956,M,Palmas,impressora,700.0,77,1,0
2957,F,Salvador,xxx_231a,321.1352,37,1,1
2958,M,Rio_de_Janeiro,laptop_básico,2300.0,40,1,0
2959,M,Recife,carregador,150.0,83,1,1
2960,F,Rio_de_Janeiro,teclado,30.0,77,1,1
2961,M,Brasília,teclado,30.0,39,0,1
2962,M,Salvador,monitor,1500.0,80,1,1
2963,F,Rio_de_Janeiro,laptop_básico,2300.0,43,0,1
2964,F,Rio_de_Janeiro,laptop_básico,2300.0,46,0,1
2965,F,Recife,cadeira,540.0,86,1,1
2966,M,Rio_de_Janeiro,teclado,30.0,28,0,1
2967,M,Curitiba,xxx_231a,321.1352,87,0,1
2968,M,Rio_de_Janeiro,carregador,150.0,42,0,1
2969,F,Santa_Catarina,laptop_básico,2300.0,85,0,1
2970,M,Santa_Catarina,monitor,1500.0,57,1,1
2971,M,Rio_de_Janeiro,carregador,150.0,76,1,1
2972,M,Brasília,laptop_básico,2300.0,22,0,1
2973,F,Santa_Catarina,laptop_básico,2300.0,69,0,1
2974,F,Curitiba,cadeira,540.0,26,0,1
2975,M,Rio_de_Janeiro,laptop_básico,2300.0,68,0,0
2976,F,Rio_de_Janeiro,laptop_básico,2300.0,45,1,0
2977,F,Belo_Horizonte,monitor,1500.0,32,0,1
2978,M,Rio_de_Janeiro,cadeira,540.0,35,1,0
2979,F,Salvador,laptop_básico,2300.0,65,1,1
2980,F,Recife,laptop_básico,2300.0,46,1,1
2981,F,Vitória,laptop_básico,2300.0,56,1,1
2982,F,Brasília,laptop_básico,2300.0,22,1,1
2983,M,Salvador,teclado,30.0,27,1,1
2984,F,Rio_de_Janeiro,mouse,20.0,22,1,1
2985,F,Rio_de_Janeiro,mouse,20.0,68,0,0
2986,M,Rio_de_Janeiro,impressora,700.0,58,0,0
2987,M,Brasília,laptop_básico,2300.0,42,0,1
2988,F,Rio_de_Janeiro,mouse,20.0,76,0,0
2989,M,Rio_de_Janeiro,xxx_231a,321.1352,56,1,0
2990,M,Palmas,laptop_básico,2300.0,41,0,1
2991,F,Rio_de_Janeiro,laptop_básico,2300.0,75,0,0
2992,M,Palmas,monitor,1500.0,42,0,1
2993,M,Rio_de_Janeiro,carregador,150.0,86,0,0
2994,F,Recife,laptop_gamer,5300.0,66,0,1
2995,M,Rio_de_Janeiro,laptop_básico,2300.0,47,0,0
2996,F,Curitiba,carregador,150.0,23,0,1
2997,F,Brasília,laptop_básico,2300.0,29,0,1
2998,M,Rio_de_Janeiro,laptop_gamer,5300.0,37,0,0
2999,F,Rio_de_Janeiro,mouse,20.0,56,0,0
3000,F,Rio_de_Janeiro,teclado,30.0,79,1,0
